Row_ID,Player_Name,Team,Season,Venue,Pitch_Type,Match_Result,Batting_Position,Batting_Style,Runs_Scored,Balls_Faced,Strike_Rate,Fours_Hit,Sixes_Hit,Dot_Balls,Boundary_Runs,Boundary_Pct,PP_Runs,Middle_Runs,Death_Runs,PP_Strike_Rate,Middle_SR,Death_SR,Consistency_Index,Impact_Score,Performance_Tier,Aggression_Index
1741,Glenn Maxwell,RR,2024,"M. Chinnaswamy, Bangalore",Slow/Low,Lost,Middle Order (4-5),All-Round,41,21,195.24,3,1,7,18,43.9,17,13,11,127.9,119.18,145.39,0.686,0.86,Good,0.4649
1742,Faf du Plessis,RCB,2021,"Sawai Mansingh, Jaipur",Seaming,Won,Opener,Power Hitter,0,1,0.0,0,1,0,6,600.0,0,0,0,159.1,191.88,198.95,0.506,0.05,Below Average,0.0
1743,Kieron Pollard,DC,2024,"Wankhede Stadium, Mumbai",High-Scoring,Lost,Lower Middle (6-7),Anchor,34,31,109.68,2,0,11,8,23.53,12,10,12,106.05,149.66,161.51,0.261,0.505,Good,0.0708
1744,Kieron Pollard,DC,2021,"M. Chinnaswamy, Bangalore",Flat/Batting,Lost,Lower Middle (6-7),All-Round,28,22,127.27,4,2,8,28,100.0,12,9,7,101.25,111.97,133.18,0.544,0.674,Average,0.4628
1745,Faf du Plessis,SRH,2024,"Sawai Mansingh, Jaipur",High-Scoring,Won,Middle Order (4-5),All-Round,39,46,84.78,4,1,10,22,56.41,15,17,7,125.71,154.49,131.38,0.475,0.54,Good,0.1106
1746,Devdutt Padikkal,LSG,2021,"MA Chidambaram, Chennai",Flat/Batting,Lost,Top Order (3),Aggressive,18,8,225.0,4,5,1,46,255.56,5,5,8,164.68,154.51,186.49,0.567,1.077,Average,3.9375
1747,Manish Pandey,RCB,2024,"Rajiv Gandhi Intl, Hyderabad",High-Scoring,Lost,Middle Order (4-5),Finisher,22,15,146.67,1,2,4,16,72.73,9,6,7,153.65,181.41,161.44,0.479,0.648,Average,0.4889
1748,KL Rahul,RR,2020,"M. Chinnaswamy, Bangalore",Flat/Batting,Lost,Lower Middle (6-7),All-Round,18,12,150.0,2,2,4,20,111.11,6,6,6,117.3,144.91,140.77,0.765,0.662,Average,0.75
1749,Ishan Kishan,SRH,2021,"Sawai Mansingh, Jaipur",Slow/Low,Won,Finisher/Tail,Anchor,38,29,131.03,3,0,9,12,31.58,8,12,18,119.29,108.48,166.91,0.492,0.605,Good,0.1355
1750,Tilak Varma,GT,2023,"Wankhede Stadium, Mumbai",Seaming,Lost,Lower Middle (6-7),Aggressive,44,20,220.0,2,2,7,20,45.45,13,20,11,136.25,156.5,212.96,0.5,0.976,Good,0.66
1751,Quinton de Kock,DC,2024,"Wankhede Stadium, Mumbai",High-Scoring,Won,Middle Order (4-5),Aggressive,36,24,150.0,4,2,4,28,77.78,11,13,12,129.47,171.91,210.48,0.673,0.774,Good,0.5
1752,Wriddhiman Saha,PBKS,2020,"Narendra Modi Stadium, Ahmedabad",Seaming,Lost,Opener,Finisher,28,18,155.56,2,2,7,20,71.43,12,11,5,152.61,166.03,138.02,0.717,0.719,Average,0.5185
1753,Chris Gayle,SRH,2021,"Eden Gardens, Kolkata",High-Scoring,Won,Top Order (3),Finisher,20,13,153.85,0,2,3,12,60.0,7,6,7,119.95,168.08,182.06,0.757,0.642,Average,0.4734
1754,Dinesh Karthik,RCB,2019,"Wankhede Stadium, Mumbai",Spin-Friendly,Won,Top Order (3),All-Round,28,20,140.0,1,0,9,4,14.29,8,11,9,126.54,136.5,153.22,0.476,0.552,Average,0.07
1755,Kieron Pollard,RR,2018,"Sawai Mansingh, Jaipur",Flat/Batting,Lost,Finisher/Tail,All-Round,35,22,159.09,3,1,7,18,51.43,13,17,5,138.25,137.46,165.61,0.466,0.727,Good,0.3616
1756,Marcus Stoinis,DC,2022,"Punjab Cricket Assoc, Mohali",Spin-Friendly,Won,Lower Middle (6-7),Power Hitter,36,24,150.0,2,3,3,26,72.22,12,12,12,129.35,152.52,212.93,0.513,0.784,Good,0.5
1757,Anrich Nortje,RCB,2019,"Rajiv Gandhi Intl, Hyderabad",High-Scoring,Won,Opener,Anchor,43,42,102.38,2,1,12,14,32.56,12,17,14,123.48,119.43,145.72,0.444,0.569,Good,0.0975
1758,Ruturaj Gaikwad,MI,2018,"Eden Gardens, Kolkata",Slow/Low,Lost,Finisher/Tail,All-Round,9,6,150.0,5,1,2,26,288.89,3,2,4,135.77,137.87,152.75,0.681,0.636,Below Average,1.75
1759,Shreyas Iyer,RR,2023,"Wankhede Stadium, Mumbai",Flat/Batting,Lost,Middle Order (4-5),Aggressive,69,41,168.29,2,2,19,20,28.99,13,22,34,146.02,151.08,161.1,0.221,0.921,Elite,0.2463
1760,Glenn Maxwell,PBKS,2024,"Eden Gardens, Kolkata",Slow/Low,Won,Top Order (3),Power Hitter,30,16,187.5,2,3,2,26,86.67,14,12,4,146.77,197.36,181.06,0.601,0.873,Good,0.9375
1761,Yashasvi Jaiswal,KKR,2023,"Rajiv Gandhi Intl, Hyderabad",Seaming,Lost,Opener,Power Hitter,36,21,171.43,2,1,7,14,38.89,16,16,4,152.25,162.58,193.85,0.79,0.748,Good,0.3265
1762,AB de Villiers,CSK,2023,"Brabourne Stadium, Mumbai",Spin-Friendly,Won,Top Order (3),Power Hitter,9,4,225.0,1,1,1,10,111.11,3,3,3,152.68,179.14,198.47,0.619,0.781,Below Average,1.6875
1763,Rishabh Pant,GT,2019,"Arun Jaitley, Delhi",Flat/Batting,Lost,Lower Middle (6-7),Aggressive,22,15,146.67,3,1,4,18,81.82,10,9,3,138.17,152.95,190.41,0.222,0.638,Average,0.4889
1764,Ambati Rayudu,RR,2024,"M. Chinnaswamy, Bangalore",Slow/Low,Won,Middle Order (4-5),All-Round,26,14,185.71,1,3,4,22,84.62,7,9,10,126.3,159.8,150.92,0.535,0.831,Average,0.9286
1765,Anrich Nortje,SRH,2023,"Wankhede Stadium, Mumbai",High-Scoring,Lost,Lower Middle (6-7),Aggressive,53,31,170.97,1,2,12,16,30.19,21,26,6,143.45,118.88,191.76,0.514,0.845,Elite,0.2758
1766,Virat Kohli,RCB,2018,"Eden Gardens, Kolkata",High-Scoring,Won,Finisher/Tail,Aggressive,2,1,200.0,4,1,0,22,1100.0,0,0,2,145.5,156.96,160.0,0.458,0.738,Below Average,12.0
1767,Liam Livingstone,KKR,2020,"MA Chidambaram, Chennai",High-Scoring,Won,Opener,Power Hitter,31,17,182.35,2,5,5,38,122.58,14,10,7,167.59,165.53,213.35,0.53,0.961,Good,1.2872
1768,Sanju Samson,MI,2020,"Eden Gardens, Kolkata",Flat/Batting,Won,Top Order (3),Anchor,30,24,125.0,2,2,8,20,66.67,12,14,4,97.86,130.41,126.1,0.498,0.635,Good,0.3125
1769,Faf du Plessis,GT,2020,"Arun Jaitley, Delhi",Flat/Batting,Won,Middle Order (4-5),Anchor,14,10,140.0,3,0,4,12,85.71,4,4,6,80.13,102.42,103.03,0.495,0.536,Below Average,0.42
1770,Ishan Kishan,GT,2019,"M. Chinnaswamy, Bangalore",Seaming,Won,Top Order (3),Anchor,200,25,144.0,1,1,10,10,27.78,17,16,3,126.28,114.75,102.03,0.563,0.646,Elite,0.1728
1771,Manish Pandey,LSG,2019,"MA Chidambaram, Chennai",Seaming,Won,Opener,Anchor,15,13,115.38,2,0,5,8,53.33,6,5,4,118.55,120.22,156.71,0.516,0.446,Average,0.1775
1772,AB de Villiers,GT,2019,"Wankhede Stadium, Mumbai",Flat/Batting,Won,Finisher/Tail,Power Hitter,23,14,164.29,2,2,2,20,86.96,11,7,5,166.44,155.75,191.42,0.733,0.725,Average,0.7041
1773,Kieron Pollard,DC,2018,"Rajiv Gandhi Intl, Hyderabad",Spin-Friendly,Lost,Opener,Anchor,23,17,135.29,1,0,4,4,17.39,9,7,7,127.69,105.0,164.35,0.947,0.518,Average,0.0796
1774,Jos Buttler,GT,2021,"Sawai Mansingh, Jaipur",Flat/Batting,Won,Top Order (3),Anchor,7,6,116.67,3,1,2,18,257.14,1,3,3,99.39,149.81,140.36,0.331,0.488,Below Average,0.9723
1775,Glenn Maxwell,RR,2023,"Punjab Cricket Assoc, Mohali",Slow/Low,Lost,Top Order (3),Finisher,200,14,128.57,3,1,4,18,100.0,5,6,7,132.44,163.97,204.23,0.385,0.568,Elite,0.4592
1776,Wriddhiman Saha,KKR,2022,"Brabourne Stadium, Mumbai",Spin-Friendly,Lost,Opener,Aggressive,7,3,233.33,1,3,0,22,314.29,2,2,3,128.43,149.39,191.08,0.113,0.898,Below Average,5.4444
1777,Andre Russell,KKR,2018,"Arun Jaitley, Delhi",Flat/Batting,Lost,Middle Order (4-5),Finisher,41,26,157.69,0,1,9,6,14.63,12,18,11,148.52,159.45,186.78,0.675,0.687,Good,0.1213
1778,Shubman Gill,LSG,2022,"Sawai Mansingh, Jaipur",Spin-Friendly,Lost,Lower Middle (6-7),All-Round,45,35,128.57,2,1,11,14,31.11,12,18,15,140.84,120.91,152.55,0.774,0.656,Good,0.1469
1779,Hardik Pandya,CSK,2019,"MA Chidambaram, Chennai",Seaming,Won,Finisher/Tail,Power Hitter,29,16,181.25,1,1,5,10,34.48,13,10,6,145.96,156.25,203.18,0.558,0.73,Average,0.3398
1780,Tristan Stubbs,MI,2023,"Rajiv Gandhi Intl, Hyderabad",High-Scoring,Won,Lower Middle (6-7),All-Round,29,22,131.82,2,0,8,8,27.59,12,10,7,120.83,122.12,153.94,0.476,0.551,Average,0.1198
1781,MS Dhoni,SRH,2024,"Brabourne Stadium, Mumbai",Flat/Batting,Won,Middle Order (4-5),Aggressive,53,35,151.43,3,4,11,36,67.92,16,23,14,168.94,174.85,214.51,0.826,0.926,Elite,0.4759
1782,Rinku Singh,SRH,2023,"Punjab Cricket Assoc, Mohali",High-Scoring,Won,Middle Order (4-5),Power Hitter,38,19,200.0,2,2,4,20,52.63,14,14,10,150.55,191.37,173.17,0.745,0.892,Good,0.6316
1783,Tilak Varma,RCB,2018,"Punjab Cricket Assoc, Mohali",Seaming,Lost,Top Order (3),All-Round,23,20,115.0,4,2,6,28,121.74,9,11,3,124.71,126.12,150.46,0.903,0.617,Average,0.46
1784,AB de Villiers,SRH,2021,"M. Chinnaswamy, Bangalore",High-Scoring,Won,Finisher/Tail,Aggressive,83,41,202.44,4,2,8,28,33.73,22,27,34,176.27,149.66,198.93,0.377,1.119,Elite,0.395
1785,Dinesh Karthik,RCB,2019,"Punjab Cricket Assoc, Mohali",Slow/Low,Won,Lower Middle (6-7),Finisher,0,21,152.38,0,2,4,12,37.5,7,14,11,127.38,151.24,168.28,0.544,0.685,Below Average,0.2902
1786,Quinton de Kock,DC,2022,"Brabourne Stadium, Mumbai",Spin-Friendly,Won,Middle Order (4-5),Aggressive,33,29,113.79,5,1,5,26,78.79,14,16,3,139.07,158.37,213.18,0.598,0.623,Good,0.2747
1787,Wriddhiman Saha,MI,2021,"Wankhede Stadium, Mumbai",Seaming,Lost,Lower Middle (6-7),Anchor,34,27,125.93,2,0,6,8,23.53,11,13,10,104.25,101.94,146.46,0.447,0.554,Good,0.0933
1788,Tilak Varma,DC,2023,"Narendra Modi Stadium, Ahmedabad",High-Scoring,Won,Opener,Aggressive,71,56,126.79,4,0,14,16,22.54,32,28,11,127.84,169.95,184.38,0.599,0.744,Elite,0.0906
1789,Yashasvi Jaiswal,GT,2019,"MA Chidambaram, Chennai",Slow/Low,Won,Top Order (3),Anchor,0,38,102.63,3,0,17,12,30.77,8,14,17,113.02,132.35,163.22,0.454,0.524,Below Average,0.081
1790,Virat Kohli,LSG,2021,"Wankhede Stadium, Mumbai",Seaming,Lost,Lower Middle (6-7),Anchor,14,10,140.0,1,0,3,4,28.57,3,5,6,78.92,102.97,150.85,0.321,0.496,Below Average,0.14
1791,Tilak Varma,PBKS,2020,"Narendra Modi Stadium, Ahmedabad",High-Scoring,Lost,Lower Middle (6-7),Anchor,23,15,153.33,2,1,4,14,60.87,6,7,10,140.45,139.76,134.37,0.559,0.642,Average,0.4089
1792,David Warner,RR,2024,"Narendra Modi Stadium, Ahmedabad",Flat/Batting,Won,Top Order (3),All-Round,26,19,136.84,3,2,5,24,92.31,7,8,11,103.18,114.14,164.64,0.719,0.675,Average,0.5041
1793,Heinrich Klaasen,DC,2021,"MA Chidambaram, Chennai",Spin-Friendly,Won,Opener,Finisher,32,31,103.23,1,1,9,10,31.25,7,9,16,133.23,163.88,177.87,0.209,0.508,Good,0.0999
1794,Shreyas Iyer,RR,2021,"Rajiv Gandhi Intl, Hyderabad",High-Scoring,Lost,Lower Middle (6-7),Anchor,16,13,123.08,2,0,3,8,50.0,4,6,6,82.97,113.32,128.23,0.392,0.473,Average,0.1894
1795,Ishan Kishan,DC,2019,"Brabourne Stadium, Mumbai",Flat/Batting,Lost,Middle Order (4-5),Power Hitter,15,8,187.5,1,3,1,22,146.67,6,6,3,157.31,191.32,214.56,0.593,0.792,Average,1.6406
1796,Prithvi Shaw,RR,2024,"Sawai Mansingh, Jaipur",High-Scoring,Won,Opener,Aggressive,27,17,158.82,2,2,5,20,74.07,13,8,6,133.11,149.66,170.45,0.588,0.724,Average,0.5605
1797,Wriddhiman Saha,DC,2018,"Sawai Mansingh, Jaipur",Spin-Friendly,Won,Middle Order (4-5),Finisher,15,10,150.0,1,2,2,16,106.67,7,4,4,133.07,158.92,169.96,0.753,0.63,Average,0.75
1798,Manish Pandey,DC,2024,"Wankhede Stadium, Mumbai",Spin-Friendly,Lost,Finisher/Tail,All-Round,16,11,145.45,1,1,2,10,62.5,6,7,3,135.96,138.43,141.1,0.406,0.57,Average,0.3967
1799,Suryakumar Yadav,PBKS,2018,"MA Chidambaram, Chennai",Slow/Low,Won,Finisher/Tail,Power Hitter,46,22,209.09,2,2,7,20,43.48,20,18,8,144.38,159.45,214.38,0.644,0.951,Good,0.5702
1800,Rohit Sharma,GT,2022,"Arun Jaitley, Delhi",Seaming,Lost,Top Order (3),Finisher,21,15,140.0,1,2,2,16,76.19,10,8,3,154.28,134.02,204.57,0.855,0.624,Average,0.4667
1801,Anrich Nortje,GT,2022,"Narendra Modi Stadium, Ahmedabad",Slow/Low,Won,Opener,Aggressive,42,31,135.48,3,2,9,24,57.14,12,20,10,144.33,163.98,174.79,0.489,0.734,Good,0.3059
1802,Jos Buttler,DC,2022,"Punjab Cricket Assoc, Mohali",Seaming,Lost,Lower Middle (6-7),Anchor,21,14,150.0,3,1,6,18,85.71,7,10,4,85.42,116.07,131.3,0.346,0.644,Average,0.5357
1803,Andre Russell,PBKS,2024,"Sawai Mansingh, Jaipur",Spin-Friendly,Lost,Lower Middle (6-7),Finisher,4,2,200.0,2,1,0,14,350.0,1,1,2,156.92,152.15,188.38,0.396,0.706,Below Average,4.0
1804,Kieron Pollard,DC,2020,"Punjab Cricket Assoc, Mohali",High-Scoring,Won,Finisher/Tail,Aggressive,36,21,171.43,3,2,6,24,66.67,12,14,10,134.41,125.23,195.91,0.584,0.818,Good,0.5714
1805,Faf du Plessis,MI,2020,"Wankhede Stadium, Mumbai",Slow/Low,Lost,Middle Order (4-5),Power Hitter,39,21,185.71,2,4,7,32,82.05,13,12,14,134.0,173.48,193.28,0.628,0.953,Good,0.8843
1806,Chris Gayle,MI,2021,"MA Chidambaram, Chennai",Slow/Low,Won,Top Order (3),Anchor,39,26,150.0,3,0,9,12,30.77,19,15,5,113.82,150.76,128.77,0.619,0.666,Good,0.1731
1807,Dinesh Karthik,RR,2019,"M. Chinnaswamy, Bangalore",Spin-Friendly,Lost,Finisher/Tail,Aggressive,77,52,148.08,3,1,14,18,23.38,28,36,13,132.3,145.97,200.81,0.582,0.862,Elite,0.1424
1808,Heinrich Klaasen,MI,2022,"Punjab Cricket Assoc, Mohali",Slow/Low,Lost,Lower Middle (6-7),Power Hitter,38,25,152.0,3,4,5,36,94.74,13,12,13,173.22,188.89,189.23,0.319,0.868,Good,0.6688
1809,Tilak Varma,KKR,2019,"MA Chidambaram, Chennai",Spin-Friendly,Lost,Lower Middle (6-7),Power Hitter,18,11,163.64,3,3,2,30,166.67,8,7,3,171.36,146.13,149.31,0.291,0.773,Average,1.3389
1810,Virat Kohli,DC,2019,"Eden Gardens, Kolkata",Slow/Low,Won,Top Order (3),Power Hitter,18,9,200.0,0,5,2,30,166.67,5,7,6,162.36,173.28,214.15,0.508,0.922,Average,2.2222
1811,Dinesh Karthik,RR,2021,"Narendra Modi Stadium, Ahmedabad",Spin-Friendly,Won,Lower Middle (6-7),Aggressive,43,22,195.45,2,2,2,20,46.51,14,18,11,154.54,158.63,201.61,0.556,0.898,Good,0.533
1812,Rohit Sharma,RR,2022,"M. Chinnaswamy, Bangalore",High-Scoring,Won,Finisher/Tail,Anchor,29,25,116.0,2,0,9,8,27.59,9,9,11,131.53,113.71,113.25,0.523,0.504,Average,0.0928
1813,Hardik Pandya,PBKS,2024,"Narendra Modi Stadium, Ahmedabad",Slow/Low,Won,Top Order (3),Finisher,13,10,130.0,2,1,2,14,107.69,4,4,5,141.8,149.66,139.63,0.374,0.532,Below Average,0.52
1814,Heinrich Klaasen,DC,2022,"MA Chidambaram, Chennai",Spin-Friendly,Won,Lower Middle (6-7),Anchor,6,5,120.0,2,0,2,8,133.33,1,2,3,90.04,160.6,159.25,0.656,0.424,Below Average,0.48
1815,David Warner,KKR,2023,"Brabourne Stadium, Mumbai",Flat/Batting,Won,Middle Order (4-5),Finisher,22,13,169.23,0,2,3,12,54.55,9,8,5,125.94,153.12,219.67,0.237,0.696,Average,0.5207
1816,Nicholas Pooran,GT,2022,"Arun Jaitley, Delhi",High-Scoring,Lost,Opener,Anchor,21,21,100.0,1,0,8,4,19.05,4,9,8,74.58,142.17,132.28,0.349,0.404,Average,0.0476
1817,Glenn Maxwell,KKR,2023,"MA Chidambaram, Chennai",Spin-Friendly,Won,Finisher/Tail,Power Hitter,28,15,186.67,2,3,2,26,92.86,8,9,11,166.2,181.73,221.88,0.835,0.862,Average,0.9956
1818,Yashasvi Jaiswal,CSK,2022,"Wankhede Stadium, Mumbai",Slow/Low,Lost,Lower Middle (6-7),All-Round,44,33,133.33,1,3,14,22,50.0,19,15,10,119.22,160.52,148.4,0.906,0.746,Good,0.2828
1819,Rinku Singh,GT,2021,"MA Chidambaram, Chennai",High-Scoring,Won,Opener,Aggressive,0,23,213.04,2,2,4,20,40.82,18,19,12,156.66,167.23,198.48,0.465,0.975,Below Average,0.5558
1820,Faf du Plessis,RR,2019,"Rajiv Gandhi Intl, Hyderabad",Seaming,Won,Finisher/Tail,Aggressive,44,29,151.72,3,2,7,24,54.55,9,18,17,138.3,149.66,187.51,0.612,0.791,Good,0.3662
1821,Ruturaj Gaikwad,RR,2019,"Punjab Cricket Assoc, Mohali",Spin-Friendly,Lost,Lower Middle (6-7),Anchor,10,7,142.86,3,0,3,12,120.0,4,4,2,73.66,128.12,141.52,0.649,0.529,Below Average,0.6123
1822,AB de Villiers,MI,2019,"Punjab Cricket Assoc, Mohali",High-Scoring,Lost,Lower Middle (6-7),Aggressive,50,35,142.86,3,2,6,24,48.0,12,24,14,154.76,151.53,154.04,0.453,0.789,Elite,0.2857
1823,Ambati Rayudu,LSG,2022,"Eden Gardens, Kolkata",High-Scoring,Lost,Lower Middle (6-7),Aggressive,20,10,200.0,3,4,2,36,180.0,7,8,5,157.11,172.92,197.87,0.294,0.94,Average,2.2
1824,KL Rahul,LSG,2019,"Brabourne Stadium, Mumbai",Flat/Batting,Lost,Opener,Anchor,35,28,125.0,2,0,12,8,22.86,13,13,9,109.71,101.65,127.72,0.5,0.555,Good,0.0893
1825,Aaron Finch,DC,2020,"Brabourne Stadium, Mumbai",Slow/Low,Won,Top Order (3),Finisher,50,36,138.89,1,1,12,10,20.0,16,16,18,131.67,150.51,166.41,0.453,0.687,Elite,0.1157
1826,Rohit Sharma,CSK,2023,"MA Chidambaram, Chennai",Spin-Friendly,Lost,Opener,Anchor,42,36,116.67,1,0,13,4,9.52,16,15,11,121.01,141.45,145.84,0.173,0.538,Good,0.0324
1827,Hardik Pandya,KKR,2019,"Wankhede Stadium, Mumbai",Spin-Friendly,Lost,Middle Order (4-5),All-Round,51,41,124.39,2,1,17,14,27.45,15,24,12,140.0,133.09,165.62,0.527,0.667,Elite,0.1214
1828,Nicholas Pooran,RR,2024,"MA Chidambaram, Chennai",Spin-Friendly,Lost,Top Order (3),Aggressive,51,28,182.14,4,0,8,16,31.37,24,17,10,132.69,140.13,193.26,0.486,0.83,Elite,0.2602
1829,Devdutt Padikkal,PBKS,2024,"Eden Gardens, Kolkata",High-Scoring,Lost,Finisher/Tail,Finisher,0,19,147.37,3,3,6,30,107.14,11,13,4,136.3,158.58,199.11,0.807,0.764,Below Average,0.6981
1830,Glenn Maxwell,LSG,2018,"Arun Jaitley, Delhi",High-Scoring,Lost,Top Order (3),Power Hitter,7,4,175.0,1,1,0,10,142.86,2,3,2,146.79,188.9,200.61,0.612,0.623,Below Average,1.3125
1831,Hardik Pandya,KKR,2021,"Wankhede Stadium, Mumbai",Slow/Low,Lost,Top Order (3),Anchor,41,34,120.59,4,0,17,16,39.02,10,18,13,93.38,136.79,128.44,0.602,0.606,Good,0.1419
1832,Ruturaj Gaikwad,RCB,2020,"Brabourne Stadium, Mumbai",Slow/Low,Won,Finisher/Tail,Finisher,14,7,200.0,1,3,1,22,157.14,6,4,4,119.32,169.27,166.42,0.549,0.826,Below Average,2.0
1833,Rishabh Pant,PBKS,2019,"Wankhede Stadium, Mumbai",Slow/Low,Lost,Finisher/Tail,Power Hitter,20,13,153.85,2,4,4,32,160.0,5,8,7,158.28,167.12,205.72,0.527,0.782,Average,1.1835
1834,Shreyas Iyer,SRH,2022,"Brabourne Stadium, Mumbai",Spin-Friendly,Won,Finisher/Tail,All-Round,26,22,118.18,0,2,7,12,46.15,7,12,7,113.51,138.1,175.78,0.508,0.559,Average,0.2149
1835,Tim David,RR,2022,"M. Chinnaswamy, Bangalore",Seaming,Lost,Lower Middle (6-7),All-Round,41,34,120.59,2,1,14,14,34.15,13,17,11,127.31,139.95,162.29,0.662,0.616,Good,0.1419
1836,Aaron Finch,GT,2020,"Narendra Modi Stadium, Ahmedabad",High-Scoring,Won,Opener,Anchor,18,12,150.0,2,0,4,8,44.44,6,7,5,123.75,120.74,135.76,0.721,0.562,Average,0.25
1837,Rohit Sharma,CSK,2018,"Sawai Mansingh, Jaipur",Slow/Low,Won,Middle Order (4-5),Finisher,33,36,91.67,2,2,7,20,60.61,11,14,8,152.7,171.51,214.33,0.401,0.547,Good,0.1528
1838,Devdutt Padikkal,MI,2018,"Narendra Modi Stadium, Ahmedabad",Seaming,Won,Finisher/Tail,Finisher,0,1,0.0,1,0,0,4,400.0,0,0,0,150.41,152.77,162.51,0.51,0.02,Below Average,0.0
1839,Yashasvi Jaiswal,RR,2022,"Brabourne Stadium, Mumbai",High-Scoring,Lost,Opener,Anchor,27,29,93.1,2,0,12,8,29.63,8,12,7,84.58,111.86,143.89,0.394,0.427,Average,0.0642
1840,Suryakumar Yadav,DC,2022,"M. Chinnaswamy, Bangalore",Flat/Batting,Won,Middle Order (4-5),Aggressive,40,28,142.86,2,2,5,20,50.0,14,13,13,143.6,149.66,190.55,0.56,0.729,Good,0.3061
1841,MS Dhoni,GT,2020,"Punjab Cricket Assoc, Mohali",High-Scoring,Lost,Finisher/Tail,Aggressive,45,27,166.67,0,0,11,0,0.0,13,21,11,144.0,159.13,174.93,0.994,0.68,Good,0.0
1842,KL Rahul,SRH,2019,"Wankhede Stadium, Mumbai",Flat/Batting,Lost,Finisher/Tail,All-Round,33,25,132.0,1,3,7,22,66.67,14,14,5,117.26,148.09,146.62,0.372,0.698,Good,0.3696
1843,Jos Buttler,LSG,2020,"Sawai Mansingh, Jaipur",Spin-Friendly,Lost,Finisher/Tail,All-Round,46,34,135.29,3,2,12,24,52.17,13,14,19,100.85,125.53,167.28,0.764,0.75,Good,0.2785
1844,Faf du Plessis,RCB,2018,"Narendra Modi Stadium, Ahmedabad",Slow/Low,Lost,Top Order (3),Finisher,38,25,152.0,2,2,8,20,52.63,15,14,9,153.4,169.29,202.32,0.646,0.748,Good,0.3648
1845,Rishabh Pant,CSK,2018,"Narendra Modi Stadium, Ahmedabad",Slow/Low,Won,Middle Order (4-5),All-Round,15,11,136.36,1,2,3,16,106.67,4,6,5,123.59,134.22,159.14,0.219,0.589,Average,0.6198
1846,Heinrich Klaasen,GT,2022,"Narendra Modi Stadium, Ahmedabad",High-Scoring,Lost,Opener,Power Hitter,21,17,123.53,2,4,4,32,152.38,10,7,4,145.88,172.61,176.3,0.55,0.695,Average,0.7266
1847,Liam Livingstone,DC,2022,"Brabourne Stadium, Mumbai",Flat/Batting,Lost,Middle Order (4-5),All-Round,71,41,173.17,3,1,10,18,25.35,16,32,23,112.17,151.56,190.09,0.61,0.914,Elite,0.2112
1848,Devdutt Padikkal,SRH,2023,"Sawai Mansingh, Jaipur",Slow/Low,Lost,Opener,Aggressive,36,30,120.0,4,1,7,22,61.11,15,15,6,137.0,153.87,170.01,0.334,0.634,Good,0.24
1849,Prithvi Shaw,SRH,2023,"Narendra Modi Stadium, Ahmedabad",Spin-Friendly,Lost,Lower Middle (6-7),Aggressive,23,19,121.05,4,2,6,28,121.74,7,11,5,129.68,142.07,185.07,0.562,0.635,Average,0.5097
1850,Ruturaj Gaikwad,LSG,2018,"Arun Jaitley, Delhi",Seaming,Won,Finisher/Tail,Finisher,20,13,153.85,4,2,5,28,140.0,7,8,5,123.38,163.9,169.61,0.251,0.722,Average,0.9468
1851,Heinrich Klaasen,PBKS,2022,"Eden Gardens, Kolkata",Slow/Low,Won,Top Order (3),Finisher,39,26,150.0,0,1,6,6,15.38,16,15,8,129.09,149.66,211.44,0.703,0.656,Good,0.1154
1852,Rohit Sharma,DC,2018,"Punjab Cricket Assoc, Mohali",Seaming,Won,Middle Order (4-5),Finisher,26,15,173.33,2,3,5,26,100.0,9,9,8,151.26,150.66,180.78,0.44,0.814,Average,0.9244
1853,David Warner,LSG,2022,"Rajiv Gandhi Intl, Hyderabad",Slow/Low,Won,Top Order (3),Aggressive,10,8,125.0,1,3,0,22,220.0,3,3,4,134.0,149.66,192.08,0.321,0.585,Below Average,1.0938
1854,Yashasvi Jaiswal,LSG,2023,"Wankhede Stadium, Mumbai",Slow/Low,Won,Middle Order (4-5),All-Round,45,35,128.57,2,1,12,14,31.11,9,18,18,129.35,144.99,143.4,0.627,0.656,Good,0.1469
1855,Nicholas Pooran,DC,2019,"Narendra Modi Stadium, Ahmedabad",Spin-Friendly,Lost,Finisher/Tail,All-Round,46,30,153.33,4,1,7,22,47.83,21,19,6,112.06,179.79,178.34,0.339,0.774,Good,0.3067
1856,Liam Livingstone,DC,2022,"Wankhede Stadium, Mumbai",Slow/Low,Lost,Finisher/Tail,Aggressive,21,9,233.33,3,2,1,24,114.29,7,9,5,132.38,145.09,190.14,0.558,0.944,Average,1.8148
1857,Rilee Rossouw,RCB,2022,"Brabourne Stadium, Mumbai",Flat/Batting,Lost,Opener,Aggressive,49,28,175.0,3,1,7,18,36.73,24,15,10,135.74,158.05,184.33,0.388,0.831,Good,0.3125
1858,Nicholas Pooran,PBKS,2020,"Punjab Cricket Assoc, Mohali",Seaming,Lost,Opener,Aggressive,46,30,153.33,2,2,8,20,43.48,12,13,21,145.25,166.33,201.97,0.785,0.784,Good,0.3067
1859,Faf du Plessis,GT,2020,"Sawai Mansingh, Jaipur",Spin-Friendly,Won,Opener,All-Round,33,27,122.22,2,0,12,8,24.24,7,10,16,154.01,147.75,175.87,0.595,0.539,Good,0.0905
